Ic,Noise_1Hz,Noise_1kHz
2.5433457613046484e-07,4.216813730830973e-08,4.214899791030354e-08
2.578762887593798e-07,4.18778846998372e-08,4.185855919685117e-08
2.614673211801092e-07,4.158963527767919e-08,4.157012186134423e-08
2.651083601908536e-07,4.1303375268371695e-08,4.128367211278015e-08
2.6880010215376075e-07,4.101909099365203e-08,4.099919625518847e-08
2.725432531281028e-07,4.0736768869805966e-08,4.0716680686976374e-08
2.763385290053167e-07,4.045639540701869e-08,4.0436111900278005e-08
2.8018665564591954e-07,4.0177957208730736e-08,4.015747648030877e-08
2.840883690183301e-07,3.990144097099839e-08,3.9880761104724075e-08
2.880444153396298e-07,3.9626833481858076e-08,3.960595254298205e-08
2.920555512182745e-07,3.935412162069573e-08,3.933303765571126e-08
2.9612254379880315e-07,3.908329235762006e-08,3.9062003394082244e-08
3.0024617090855494e-07,3.8814332752840434e-08,3.8792836799183695e-08
3.0442722120643057e-07,3.854722995604911e-08,3.852552500140296e-08
3.0866649433372745e-07,3.828197120580758e-08,3.8260055219810596e-08
3.12964801067075e-07,3.801854382893708e-08,3.7996414761549235e-08
3.173229634734973e-07,3.775693523991373e-08,3.7734591021226816e-08
3.2174181506763716e-07,3.7497132940267476e-08,3.747457148031379e-08
3.262222009711673e-07,3.723912451798546e-08,3.72163437065447e-08
3.3076497807442427e-07,3.698289764691939e-08,3.695989535332369e-08
3.353710152002929e-07,3.672844008619695e-08,3.670521415913411e-08
3.400411932703703e-07,3.64757396796375e-08,3.645228794695232e-08
3.447764054734464e-07,3.6224784355171733e-08,3.6201104623665476e-08
3.4957755743632786e-07,3.5975562124265395e-08,3.595165217949339e-08
3.5444556739704353e-07,3.572806108134692e-08,3.570391868741423e-08
3.5938136638046254e-07,3.548226940323904e-08,3.545789230259419e-08
3.643858983763541e-07,3.523817534859448e-08,3.5213561261821314e-08
3.6946012051993025e-07,3.499576725733544e-08,3.497091388294291e-08
3.746050032748997e-07,3.4755033550097074e-08,3.472993856430714e-08
3.7982153061907363e-07,3.4515962727674786e-08,3.449062378420828e-08
3.851107002325569e-07,3.427854337047517e-08,3.425295810033568e-08
3.904735236885556e-07,3.4042764137971205e-08,3.401693014922686e-08
3.959110266468459e-07,3.3808613768160794e-08,3.378252864572409e-08
4.014242490499326e-07,3.3576081077029386e-08,3.35497423824349e-08
4.0701424532194387e-07,3.33451549580162e-08,3.3318560229196204e-08
4.1268208457029516e-07,3.3115824381483986e-08,3.308897113254198e-08
4.184288507901585e-07,3.288807839419283e-08,3.2860964115174995e-08
4.242556430717777e-07,3.266190611877745e-08,3.263452827544185e-08
4.3016357581067997e-07,3.243729675322794e-08,3.2409652786811716e-08
4.3615377892080056e-07,3.2214239570374536e-08,3.218632689735877e-08
4.422273980505897e-07,3.199272391737548e-08,3.1964539929247994e-08
4.483855948021191e-07,3.177273921520887e-08,3.174428127822474e-08
4.5462954695323996e-07,3.1554274958167906e-08,3.1525540413107755e-08
4.6096044868284387e-07,3.1337320713359396e-08,3.1308306875285437e-08
4.673795107992464e-07,3.112186612020624e-08,3.1092570278216066e-08
4.738879609717651e-07,3.090790088995294e-08,3.087832030693099e-08
4.804870439655134e-07,3.069541480517474e-08,3.066554671754146e-08
4.87178021879463e-07,3.0484397719290275e-08,3.045423933674901e-08
4.939621743878326e-07,3.027483955607733e-08,3.024438806135875e-08
5.008407989848213e-07,3.0066730309192404e-08,3.003598285779667e-08
5.07815211232767e-07,2.9860060041693076e-08,2.982901376162957e-08
5.148867450137498e-07,2.9654818885564113e-08,2.9623470877088767e-08
5.220567527846975e-07,2.9450997041246937e-08,2.9419344376597086e-08
5.293266058360567e-07,2.9248584777171846e-08,2.9216624500298705e-08
5.366976945540476e-07,2.904757242929414e-08,2.9015301555592765e-08
5.441714286865887e-07,2.884795040063301e-08,2.8815365916669787e-08
5.517492376129129e-07,2.8649709160813836e-08,2.8616808024051437e-08
5.594325706169378e-07,2.845283924561378e-08,2.8419618384133594e-08
5.672228971644549e-07,2.8257331256510236e-08,2.8223787568732265e-08
5.751217071841613e-07,2.8063175860232802e-08,2.8029306214632955e-08
5.831305113526218e-07,2.7870363788318034e-08,2.783616502314283e-08
5.912508413831881e-07,2.7678885836667546e-08,2.764435475964623e-08
5.994842503189409e-07,2.74887328651092e-08,2.7453866253163162e-08
6.078323128297237e-07,2.7299895796961064e-08,2.7264690395910654e-08
6.162966255132942e-07,2.711236561859888e-08,2.7076818142867525e-08
6.248788072006888e-07,2.6926133379026063e-08,2.6890240511341656e-08
6.335804992658255e-07,2.6741190189447077e-08,2.6704948580540665e-08
6.424033659394191e-07,2.6557527222843708e-08,2.6520933491145435e-08
6.51349094627281e-07,2.6375135713554018e-08,2.633818644488629e-08
6.604193962330305e-07,2.619400695685477e-08,2.6156698704122637e-08
6.696160054853216e-07,2.60141323085462e-08,2.5976461591424912e-08
6.789406812696113e-07,2.5835503184540095e-08,2.5797466489159815e-08
6.883952069645496e-07,2.5658111060450656e-08,2.5619704839078374e-08
6.979813907830667e-07,2.548194747118804e-08,2.5443168141906526e-08
7.077010661181889e-07,2.5307004010555064e-08,2.5267847956938972e-08
7.175560918936921e-07,2.5133272330846412e-08,2.509373590163546e-08
7.275483529196232e-07,2.496074414245082e-08,2.4920823651219988e-08
7.376797602527731e-07,2.478941121345614e-08,2.474910293828294e-08
7.479522515621828e-07,2.4619265369256852e-08,2.457856555238556e-08
7.58367791499719e-07,2.445029849216468e-08,2.440920333966761e-08
7.689283720758306e-07,2.4282502521021675e-08,2.4241008202457343e-08
7.796360130405236e-07,2.4115869450816094e-08,2.4073972098884415e-08
7.90492762269642e-07,2.395039133230114e-08,2.3908087042495444e-08
8.015006961565414e-07,2.378606027161593e-08,2.3743345101871948e-08
8.126619200091945e-07,2.3622868429909736e-08,2.3579738400251403e-08
8.239785684528512e-07,2.3460808022968247e-08,2.341725911515039e-08
8.354528058382871e-07,2.3299871320842877e-08,2.32558994779907e-08
8.470868266557403e-07,2.3140050647482523e-08,2.3095651773727922e-08
8.588828559546258e-07,2.298133838036783e-08,2.293650834048246e-08
8.708431497690724e-07,2.282372695014823e-08,2.277846156917335e-08
8.829699955494083e-07,2.2667208840281248e-08,2.2621503903154266e-08
8.952657125996401e-07,2.251177658667459e-08,2.2465627837852355e-08
9.077326525210223e-07,2.2357422777330654e-08,2.2310825920409424e-08
9.20373199661823e-07,2.2204140051993453e-08,2.2157090749325483e-08
9.331897715733239e-07,2.205192110179815e-08,2.2004414974105008e-08
9.461848194721992e-07,2.1900758668922993e-08,2.1852791294905387e-08
9.593608287093148e-07,2.1750645546243617e-08,2.1702212462187898e-08
9.727203192450538e-07,2.160157457699001e-08,2.1552671276371213e-08
9.86265846131283e-07,2.1453538654405558e-08,2.1404160587486987e-08
1e-06,2.130653072140883e-08,2.1256673294838174e-08
1.0139254075588142e-06,2.1160543770257428e-08,2.1110202346659374e-08
1.0280447320933098e-06,2.1015570842214415e-08,2.0964740739779755e-08
1.042360673976401e-06,2.0871605027217077e-08,2.0820281519288253e-08
1.056875971184805e-06,2.0728639463547817e-08,2.067681777820089e-08
1.0715933998226711e-06,2.0586667337507667e-08,2.0534342657130728e-08
1.0865157746525372e-06,2.0445681883091792e-08,2.0392849343959735e-08
1.101645949633657e-06,2.0305676381667477e-08,2.025233107351315e-08
1.1169868184678225e-06,2.0166644161654402e-08,2.0112781127236084e-08
1.1325413151528126e-06,2.0028578598206942e-08,1.9974192832872163e-08
1.1483124145435112e-06,1.989147311289899e-08,1.9836559564144628e-08
1.1643031329208755e-06,1.9755321173410773e-08,1.9699874740439437e-08
1.1805165285688055e-06,1.9620116293217958e-08,1.956413182649064e-08
1.1969557023590428e-06,1.948585203128307e-08,1.9429324332067983e-08
1.2136237983442419e-06,1.9352521991748805e-08,1.929544581166648e-08
1.2305240043592616e-06,1.9220119823633822e-08,1.916248986419838e-08
1.2476595526308684e-06,1.908863922053037e-08,1.9030450132686944e-08
1.2650337203959037e-06,1.8958073920304305e-08,1.889932030396263e-08
1.28264983052806e-06,1.8828417704797122e-08,1.8769094108361234e-08
1.30051125217341e-06,1.8699664399529994e-08,1.863976531942404e-08
1.3186214013947485e-06,1.8571807873410093e-08,1.8511327753600245e-08
1.3369837418249452e-06,1.8444842038438782e-08,1.838377526995118e-08
1.355601785329369e-06,1.8318760849421987e-08,1.8257101769856746e-08
1.3744790926775367e-06,1.8193558303682668e-08,1.8131301196723914e-08
1.3936192742241435e-06,1.8069228440775056e-08,1.8006367535696955e-08
1.4130259905995336e-06,1.7945765342201283e-08,1.7882294813370063e-08
1.4327029534098294e-06,1.782316313112966e-08,1.7759077097501594e-08
1.4526539259467812e-06,1.770141597211514e-08,1.7636708496730482e-08
1.4728827239075018e-06,1.7580518070821787e-08,1.751518316029464e-08
1.4933932161242533e-06,1.746046367374697e-08,1.7394495277751063e-08
1.514189325304352e-06,1.734124706794782e-08,1.7274639078698173e-08
1.5352750287804212e-06,1.7222862580769342e-08,1.7155608832499833e-08
1.556654359271062e-06,1.710530457957457e-08,1.703739884801133e-08
1.5783314056521197e-06,1.6988567471476695e-08,1.6920003473307373e-08
1.6003103137387017e-06,1.6872645703072952e-08,1.680341709541179e-08
1.6225952870780872e-06,1.6757533760180413e-08,1.6687634140029147e-08
1.6451905877536607e-06,1.6643226167573694e-08,1.6572649071278252e-08
1.6681005372000591e-06,1.6529717488724477e-08,1.6458456391427465e-08
1.6913295170296504e-06,1.6417002325542933e-08,1.6345050640631874e-08
1.7148819698705409e-06,1.630507531812087e-08,1.6232426396672216e-08
1.7387624002162504e-06,1.619393114447673e-08,1.61205782746956e-08
1.762975375287204e-06,1.6083564520302422e-08,1.6009500926958104e-08
1.7875255259042354e-06,1.59739701987119e-08,1.589918904256903e-08
1.8124175473742395e-06,1.586514296999155e-08,1.578963734723704e-08
1.8376562003881725e-06,1.575707766135234e-08,1.568084060301796e-08
1.8632463119315598e-06,1.564976913668361e-08,1.55727936080643e-08
1.8891927762076644e-06,1.554321229630874e-08,1.5465491196376576e-08
1.915500555573528e-06,1.5437402076742482e-08,1.5358928237556318e-08
1.9421746814890283e-06,1.5332333450450005e-08,1.525309963656078e-08
1.9692202554791733e-06,1.5228001425607635e-08,1.5148000333459336e-08
1.9966424501097934e-06,1.5124401045865245e-08,1.5043625303191505e-08
2.024446509976802e-06,1.5021527390110386e-08,1.4939969555326748e-08
2.0526377527092522e-06,1.4919375572234025e-08,1.483702813382583e-08
2.0812215699863414e-06,1.4817940740897995e-08,1.4734796116803915e-08
2.1102034285685966e-06,1.4717218079303996e-08,1.4633268616295189e-08
2.1395888713434217e-06,1.4617202804964246e-08,1.453244077801915e-08
2.169383518385182e-06,1.4517890169473814e-08,1.443230778114856e-08
2.1995930680300747e-06,1.4419275458284431e-08,1.4332864838078905e-08
2.2302232979659407e-06,1.4321353990480025e-08,1.423410719419954e-08
2.2612800663372794e-06,1.4224121118553732e-08,1.4136030127666342e-08
2.2927693128656486e-06,1.4127572228186464e-08,1.4038628949175917e-08
2.3246970599856456e-06,1.4031702738027097e-08,1.3941899001741425e-08
2.357069413996728e-06,1.3936508099474166e-08,1.3845835660469911e-08
2.3898925662310525e-06,1.3841983796459113e-08,1.375043433234122e-08
2.4231727942376005e-06,1.3748125345230989e-08,1.365569045598835e-08
2.4569164629827902e-06,1.365492829414269e-08,1.3561599501479355e-08
2.491130026067786e-06,1.3562388223438736e-08,1.346815697010081e-08
2.5258200269627847e-06,1.3470500745044431e-08,1.3375358394142652e-08
2.560993100258462e-06,1.337926150235664e-08,1.3283199336684664e-08
2.5966559729348724e-06,1.3288666170035866e-08,1.3191675391384271e-08
2.63281546564802e-06,1.3198710453799837e-08,1.3100782182265859e-08
