freq (Hz),CMRR1 mcparamset 1  (dB),CMRR1 mcparamset 2  (dB),CMRR1 mcparamset 3  (dB),CMRR1 mcparamset 4  (dB),CMRR1 mcparamset 5  (dB),CMRR1 mcparamset 6  (dB),CMRR1 mcparamset 7  (dB),CMRR1 mcparamset 8  (dB),CMRR1 mcparamset 9  (dB),CMRR1 mcparamset 10  (dB),CMRR1 mcparamset 11  (dB),CMRR1 mcparamset 12  (dB),CMRR1 mcparamset 13  (dB),CMRR1 mcparamset 14  (dB),CMRR1 mcparamset 15  (dB),CMRR1 mcparamset 16  (dB),CMRR1 mcparamset 17  (dB),CMRR1 mcparamset 18  (dB),CMRR1 mcparamset 19  (dB),CMRR1 mcparamset 20  (dB),CMRR1 mcparamset 21  (dB),CMRR1 mcparamset 22  (dB),CMRR1 mcparamset 23  (dB),CMRR1 mcparamset 24  (dB),CMRR1 mcparamset 25  (dB),CMRR1 mcparamset 26  (dB),CMRR1 mcparamset 27  (dB),CMRR1 mcparamset 28  (dB),CMRR1 mcparamset 29  (dB),CMRR1 mcparamset 30  (dB),CMRR1 mcparamset 31  (dB),CMRR1 mcparamset 32  (dB),CMRR1 mcparamset 33  (dB),CMRR1 mcparamset 34  (dB),CMRR1 mcparamset 35  (dB),CMRR1 mcparamset 36  (dB),CMRR1 mcparamset 37  (dB),CMRR1 mcparamset 38  (dB),CMRR1 mcparamset 39  (dB),CMRR1 mcparamset 40  (dB),CMRR1 mcparamset 41  (dB),CMRR1 mcparamset 42  (dB),CMRR1 mcparamset 43  (dB),CMRR1 mcparamset 44  (dB),CMRR1 mcparamset 45  (dB),CMRR1 mcparamset 46  (dB),CMRR1 mcparamset 47  (dB),CMRR1 mcparamset 48  (dB),CMRR1 mcparamset 49  (dB),CMRR1 mcparamset 50  (dB),CMRR1 mcparamset 51  (dB),CMRR1 mcparamset 52  (dB),CMRR1 mcparamset 53  (dB),CMRR1 mcparamset 54  (dB),CMRR1 mcparamset 55  (dB),CMRR1 mcparamset 56  (dB),CMRR1 mcparamset 57  (dB),CMRR1 mcparamset 58  (dB),CMRR1 mcparamset 59  (dB),CMRR1 mcparamset 60  (dB),CMRR1 mcparamset 61  (dB),CMRR1 mcparamset 62  (dB),CMRR1 mcparamset 63  (dB),CMRR1 mcparamset 64  (dB),CMRR1 mcparamset 65  (dB),CMRR1 mcparamset 66  (dB),CMRR1 mcparamset 67  (dB),CMRR1 mcparamset 68  (dB),CMRR1 mcparamset 69  (dB),CMRR1 mcparamset 70  (dB),CMRR1 mcparamset 71  (dB),CMRR1 mcparamset 72  (dB),CMRR1 mcparamset 73  (dB),CMRR1 mcparamset 74  (dB),CMRR1 mcparamset 75  (dB),CMRR1 mcparamset 76  (dB),CMRR1 mcparamset 77  (dB),CMRR1 mcparamset 78  (dB),CMRR1 mcparamset 79  (dB),CMRR1 mcparamset 80  (dB),CMRR1 mcparamset 81  (dB),CMRR1 mcparamset 82  (dB),CMRR1 mcparamset 83  (dB),CMRR1 mcparamset 84  (dB),CMRR1 mcparamset 85  (dB),CMRR1 mcparamset 86  (dB),CMRR1 mcparamset 87  (dB),CMRR1 mcparamset 88  (dB),CMRR1 mcparamset 89  (dB),CMRR1 mcparamset 90  (dB),CMRR1 mcparamset 91  (dB),CMRR1 mcparamset 92  (dB),CMRR1 mcparamset 93  (dB),CMRR1 mcparamset 94  (dB),CMRR1 mcparamset 95  (dB),CMRR1 mcparamset 96  (dB),CMRR1 mcparamset 97  (dB),CMRR1 mcparamset 98  (dB),CMRR1 mcparamset 99  (dB),CMRR1 mcparamset 100  (dB),CMRR2 mcparamset 1  (dB),CMRR2 mcparamset 2  (dB),CMRR2 mcparamset 3  (dB),CMRR2 mcparamset 4  (dB),CMRR2 mcparamset 5  (dB),CMRR2 mcparamset 6  (dB),CMRR2 mcparamset 7  (dB),CMRR2 mcparamset 8  (dB),CMRR2 mcparamset 9  (dB),CMRR2 mcparamset 10  (dB),CMRR2 mcparamset 11  (dB),CMRR2 mcparamset 12  (dB),CMRR2 mcparamset 13  (dB),CMRR2 mcparamset 14  (dB),CMRR2 mcparamset 15  (dB),CMRR2 mcparamset 16  (dB),CMRR2 mcparamset 17  (dB),CMRR2 mcparamset 18  (dB),CMRR2 mcparamset 19  (dB),CMRR2 mcparamset 20  (dB),CMRR2 mcparamset 21  (dB),CMRR2 mcparamset 22  (dB),CMRR2 mcparamset 23  (dB),CMRR2 mcparamset 24  (dB),CMRR2 mcparamset 25  (dB),CMRR2 mcparamset 26  (dB),CMRR2 mcparamset 27  (dB),CMRR2 mcparamset 28  (dB),CMRR2 mcparamset 29  (dB),CMRR2 mcparamset 30  (dB),CMRR2 mcparamset 31  (dB),CMRR2 mcparamset 32  (dB),CMRR2 mcparamset 33  (dB),CMRR2 mcparamset 34  (dB),CMRR2 mcparamset 35  (dB),CMRR2 mcparamset 36  (dB),CMRR2 mcparamset 37  (dB),CMRR2 mcparamset 38  (dB),CMRR2 mcparamset 39  (dB),CMRR2 mcparamset 40  (dB),CMRR2 mcparamset 41  (dB),CMRR2 mcparamset 42  (dB),CMRR2 mcparamset 43  (dB),CMRR2 mcparamset 44  (dB),CMRR2 mcparamset 45  (dB),CMRR2 mcparamset 46  (dB),CMRR2 mcparamset 47  (dB),CMRR2 mcparamset 48  (dB),CMRR2 mcparamset 49  (dB),CMRR2 mcparamset 50  (dB),CMRR2 mcparamset 51  (dB),CMRR2 mcparamset 52  (dB),CMRR2 mcparamset 53  (dB),CMRR2 mcparamset 54  (dB),CMRR2 mcparamset 55  (dB),CMRR2 mcparamset 56  (dB),CMRR2 mcparamset 57  (dB),CMRR2 mcparamset 58  (dB),CMRR2 mcparamset 59  (dB),CMRR2 mcparamset 60  (dB),CMRR2 mcparamset 61  (dB),CMRR2 mcparamset 62  (dB),CMRR2 mcparamset 63  (dB),CMRR2 mcparamset 64  (dB),CMRR2 mcparamset 65  (dB),CMRR2 mcparamset 66  (dB),CMRR2 mcparamset 67  (dB),CMRR2 mcparamset 68  (dB),CMRR2 mcparamset 69  (dB),CMRR2 mcparamset 70  (dB),CMRR2 mcparamset 71  (dB),CMRR2 mcparamset 72  (dB),CMRR2 mcparamset 73  (dB),CMRR2 mcparamset 74  (dB),CMRR2 mcparamset 75  (dB),CMRR2 mcparamset 76  (dB),CMRR2 mcparamset 77  (dB),CMRR2 mcparamset 78  (dB),CMRR2 mcparamset 79  (dB),CMRR2 mcparamset 80  (dB),CMRR2 mcparamset 81  (dB),CMRR2 mcparamset 82  (dB),CMRR2 mcparamset 83  (dB),CMRR2 mcparamset 84  (dB),CMRR2 mcparamset 85  (dB),CMRR2 mcparamset 86  (dB),CMRR2 mcparamset 87  (dB),CMRR2 mcparamset 88  (dB),CMRR2 mcparamset 89  (dB),CMRR2 mcparamset 90  (dB),CMRR2 mcparamset 91  (dB),CMRR2 mcparamset 92  (dB),CMRR2 mcparamset 93  (dB),CMRR2 mcparamset 94  (dB),CMRR2 mcparamset 95  (dB),CMRR2 mcparamset 96  (dB),CMRR2 mcparamset 97  (dB),CMRR2 mcparamset 98  (dB),CMRR2 mcparamset 99  (dB),CMRR2 mcparamset 100  (dB)
39.8107E3,124.500,120.955,117.184,136.359,121.024,125.129,131.488,117.970,150.701,134.714,126.535,130.857,132.977,121.895,122.062,130.515,117.694,125.826,147.169,127.072,157.271,122.778,125.372,131.247,120.963,129.768,150.110,116.172,138.471,111.726,128.623,114.541,115.572,122.982,133.654,114.635,136.343,126.079,132.012,155.498,142.759,117.665,127.953,124.944,147.261,136.687,120.621,127.322,135.781,116.154,128.684,118.694,115.371,119.090,122.052,115.806,125.300,130.893,130.784,115.502,117.328,142.926,129.509,128.776,119.715,118.702,143.621,139.262,152.884,114.483,120.879,117.654,129.825,146.964,142.268,118.450,128.243,124.978,115.763,119.307,122.057,130.149,158.618,115.936,117.458,129.416,116.500,129.346,120.699,119.403,125.517,114.265,132.309,142.851,117.351,135.183,127.136,116.528,144.780,137.104,124.384,115.872,123.515,122.742,115.441,120.138,119.262,123.633,120.739,116.348,131.561,127.318,120.204,126.728,121.121,127.315,126.819,118.840,120.992,115.013,118.314,112.940,127.484,121.712,132.456,116.296,120.254,119.216,140.787,116.503,114.529,112.607,120.117,123.374,114.405,114.916,116.410,127.069,128.140,140.121,128.923,127.156,137.341,147.860,136.648,127.734,120.616,120.625,116.966,144.634,124.569,118.542,114.758,135.168,119.195,121.518,132.118,137.215,120.460,143.885,125.110,124.947,129.575,121.077,119.072,122.714,155.705,119.072,123.528,137.676,112.162,132.210,119.693,117.763,129.029,123.930,117.701,123.477,120.478,122.645,117.953,130.137,138.908,123.500,123.604,127.586,123.673,125.256,117.605,118.590,122.913,116.400,123.081,122.954,122.513,123.323,117.793,120.768,116.355,131.713
50.1187E3,124.499,120.955,117.184,136.358,121.024,125.129,131.487,117.970,150.697,134.712,126.535,130.857,132.976,121.895,122.062,130.515,117.694,125.826,147.167,127.070,156.032,122.778,125.372,131.247,120.963,129.768,149.566,116.172,138.471,111.726,128.620,114.541,115.572,122.982,133.654,114.635,136.341,126.079,132.007,155.481,142.726,117.665,127.953,124.944,147.224,136.687,120.621,127.321,135.778,116.154,128.684,118.694,115.371,119.089,122.052,115.806,125.300,130.892,130.780,115.502,117.328,142.926,129.509,128.776,119.715,118.702,143.484,139.258,152.877,114.483,120.879,117.654,129.825,146.964,142.267,118.450,128.243,124.978,115.763,119.307,122.057,130.149,158.603,115.936,117.458,129.416,116.500,129.346,120.699,119.403,125.517,114.265,132.308,142.837,117.351,135.176,127.136,116.528,144.771,137.101,124.383,115.872,123.515,122.742,115.441,120.137,119.262,123.633,120.739,116.348,131.560,127.317,120.204,126.728,121.121,127.313,126.819,118.840,120.992,115.013,118.314,112.940,127.482,121.712,132.456,116.296,120.253,119.216,140.786,116.503,114.529,112.607,120.117,123.374,114.405,114.916,116.410,127.067,128.138,140.121,128.923,127.155,137.341,147.699,136.648,127.733,120.616,120.624,116.966,144.538,124.569,118.542,114.758,135.166,119.195,121.518,132.117,137.211,120.460,143.881,125.109,124.946,129.574,121.077,119.072,122.714,155.537,119.072,123.528,137.674,112.162,132.210,119.693,117.763,129.029,123.929,117.701,123.477,120.478,122.645,117.953,130.137,138.908,123.500,123.604,127.584,123.673,125.256,117.605,118.590,122.913,116.400,123.081,122.954,122.513,123.323,117.792,120.768,116.355,131.710
63.0957E3,124.498,120.954,117.184,136.357,121.024,125.129,131.487,117.970,150.690,134.709,126.535,130.857,132.974,121.895,122.062,130.515,117.694,125.825,147.163,127.066,154.591,122.778,125.372,131.247,120.963,129.767,148.822,116.172,138.471,111.726,128.615,114.541,115.572,122.981,133.654,114.635,136.338,126.077,131.999,155.454,142.674,117.665,127.953,124.944,147.166,136.687,120.621,127.321,135.774,116.154,128.683,118.694,115.371,119.089,122.052,115.806,125.300,130.889,130.775,115.502,117.328,142.926,129.509,128.776,119.715,118.702,143.275,139.252,152.865,114.483,120.878,117.654,129.824,146.963,142.264,118.450,128.243,124.978,115.763,119.307,122.057,130.149,158.580,115.936,117.458,129.416,116.500,129.346,120.698,119.403,125.517,114.265,132.306,142.814,117.351,135.166,127.136,116.528,144.756,137.095,124.383,115.872,123.514,122.742,115.441,120.137,119.262,123.633,120.739,116.348,131.560,127.317,120.204,126.727,121.120,127.310,126.818,118.840,120.992,115.012,118.314,112.940,127.479,121.711,132.456,116.296,120.253,119.216,140.785,116.503,114.529,112.607,120.117,123.374,114.405,114.916,116.410,127.064,128.135,140.120,128.923,127.154,137.340,147.457,136.648,127.732,120.616,120.624,116.966,144.389,124.569,118.542,114.758,135.164,119.195,121.518,132.117,137.203,120.460,143.874,125.109,124.945,129.574,121.077,119.072,122.714,155.284,119.072,123.527,137.671,112.162,132.210,119.693,117.763,129.029,123.929,117.701,123.477,120.478,122.645,117.953,130.136,138.908,123.500,123.604,127.582,123.673,125.255,117.604,118.590,122.912,116.400,123.081,122.954,122.513,123.322,117.792,120.768,116.355,131.705
79.4328E3,124.497,120.954,117.184,136.355,121.024,125.129,131.487,117.970,150.678,134.704,126.534,130.856,132.972,121.895,122.062,130.515,117.694,125.825,147.157,127.060,152.985,122.778,125.372,131.247,120.963,129.766,147.856,116.172,138.471,111.726,128.608,114.541,115.571,122.980,133.654,114.635,136.333,126.076,131.986,155.411,142.593,117.664,127.953,124.944,147.076,136.686,120.621,127.320,135.766,116.154,128.682,118.693,115.371,119.089,122.051,115.806,125.299,130.886,130.767,115.502,117.328,142.925,129.508,128.776,119.715,118.702,142.964,139.243,152.847,114.483,120.877,117.654,129.824,146.963,142.261,118.450,128.243,124.978,115.763,119.307,122.057,130.149,158.542,115.936,117.458,129.416,116.500,129.346,120.698,119.403,125.517,114.265,132.303,142.779,117.351,135.150,127.136,116.528,144.734,137.087,124.382,115.872,123.513,122.742,115.441,120.136,119.262,123.633,120.739,116.348,131.559,127.315,120.204,126.727,121.120,127.305,126.818,118.840,120.992,115.012,118.314,112.940,127.475,121.711,132.455,116.296,120.252,119.216,140.782,116.503,114.529,112.607,120.117,123.374,114.405,114.916,116.410,127.059,128.131,140.120,128.923,127.153,137.340,147.098,136.648,127.730,120.615,120.624,116.966,144.162,124.568,118.542,114.757,135.160,119.194,121.518,132.115,137.191,120.459,143.863,125.107,124.943,129.573,121.076,119.072,122.714,154.911,119.072,123.527,137.666,112.162,132.209,119.693,117.763,129.028,123.929,117.701,123.477,120.478,122.645,117.953,130.136,138.907,123.500,123.604,127.578,123.673,125.255,117.604,118.590,122.912,116.400,123.081,122.954,122.513,123.321,117.791,120.768,116.355,131.697
100.000E3,124.496,120.953,117.184,136.352,121.024,125.129,131.487,117.970,150.660,134.696,126.534,130.855,132.968,121.894,122.062,130.515,117.694,125.824,147.147,127.051,151.254,122.778,125.372,131.247,120.963,129.765,146.662,116.172,138.471,111.726,128.596,114.540,115.571,122.979,133.654,114.635,136.325,126.073,131.967,155.345,142.468,117.664,127.953,124.944,146.936,136.685,120.621,127.318,135.754,116.154,128.681,118.693,115.371,119.089,122.050,115.806,125.299,130.881,130.754,115.502,117.328,142.924,129.507,128.775,119.715,118.702,142.512,139.229,152.818,114.482,120.876,117.654,129.823,146.963,142.255,118.450,128.243,124.978,115.763,119.307,122.057,130.149,158.484,115.936,117.458,129.416,116.500,129.345,120.698,119.403,125.517,114.264,132.299,142.723,117.351,135.125,127.135,116.527,144.698,137.074,124.380,115.872,123.512,122.742,115.441,120.136,119.261,123.633,120.739,116.348,131.558,127.314,120.204,126.726,121.119,127.298,126.818,118.840,120.991,115.011,118.314,112.940,127.469,121.710,132.455,116.296,120.250,119.216,140.778,116.503,114.529,112.607,120.116,123.373,114.405,114.916,116.410,127.051,128.124,140.119,128.923,127.151,137.340,146.583,136.648,127.726,120.614,120.623,116.966,143.826,124.567,118.542,114.757,135.154,119.194,121.518,132.113,137.172,120.458,143.846,125.105,124.939,129.572,121.076,119.072,122.714,154.378,119.072,123.526,137.659,112.162,132.207,119.693,117.763,129.028,123.929,117.701,123.476,120.478,122.644,117.952,130.136,138.906,123.500,123.603,127.573,123.673,125.254,117.604,118.589,122.911,116.399,123.081,122.954,122.512,123.319,117.790,120.768,116.354,131.685
125.893E3,124.493,120.951,117.184,136.348,121.024,125.129,131.487,117.969,150.632,134.684,126.533,130.854,132.961,121.894,122.062,130.515,117.694,125.823,147.132,127.036,149.432,122.778,125.372,131.247,120.963,129.762,145.260,116.172,138.471,111.726,128.577,114.540,115.569,122.976,133.653,114.635,136.313,126.069,131.935,155.242,142.276,117.663,127.953,124.944,146.724,136.684,120.620,127.316,135.734,116.154,128.678,118.693,115.371,119.089,122.048,115.806,125.298,130.872,130.734,115.501,117.328,142.923,129.505,128.775,119.715,118.702,141.879,139.206,152.772,114.482,120.875,117.654,129.822,146.962,142.246,118.449,128.243,124.978,115.763,119.307,122.056,130.149,158.393,115.936,117.458,129.416,116.500,129.345,120.697,119.403,125.517,114.264,132.293,142.636,117.351,135.085,127.135,116.527,144.642,137.053,124.377,115.872,123.509,122.741,115.441,120.134,119.260,123.633,120.739,116.348,131.557,127.311,120.204,126.725,121.117,127.287,126.817,118.840,120.990,115.010,118.314,112.940,127.458,121.708,132.454,116.296,120.248,119.216,140.772,116.503,114.529,112.607,120.116,123.373,114.405,114.916,116.410,127.039,128.113,140.118,128.923,127.148,137.340,145.876,136.647,127.721,120.613,120.622,116.965,143.342,124.566,118.542,114.757,135.145,119.193,121.518,132.110,137.143,120.457,143.819,125.102,124.934,129.570,121.074,119.072,122.713,153.648,119.072,123.524,137.647,112.162,132.205,119.693,117.763,129.027,123.929,117.701,123.476,120.477,122.644,117.952,130.136,138.905,123.500,123.603,127.563,123.673,125.252,117.603,118.589,122.909,116.399,123.081,122.954,122.512,123.317,117.788,120.767,116.354,131.665
158.489E3,124.488,120.949,117.184,136.341,121.024,125.128,131.486,117.968,150.588,134.664,126.533,130.852,132.951,121.894,122.061,130.515,117.694,125.821,147.109,127.013,147.548,122.777,125.372,131.247,120.963,129.758,143.685,116.172,138.471,111.726,128.547,114.540,115.568,122.973,133.653,114.635,136.293,126.063,131.887,155.084,141.989,117.662,127.953,124.944,146.408,136.681,120.620,127.312,135.704,116.154,128.674,118.692,115.371,119.088,122.046,115.806,125.296,130.859,130.702,115.501,117.328,142.921,129.502,128.774,119.715,118.701,141.034,139.170,152.701,114.482,120.872,117.654,129.821,146.962,142.232,118.449,128.243,124.979,115.763,119.307,122.056,130.148,158.252,115.936,117.458,129.416,116.500,129.345,120.696,119.403,125.517,114.264,132.282,142.502,117.350,135.022,127.134,116.526,144.555,137.020,124.373,115.871,123.506,122.741,115.441,120.132,119.258,123.633,120.739,116.348,131.554,127.306,120.203,126.723,121.115,127.269,126.815,118.840,120.988,115.009,118.314,112.940,127.441,121.706,132.452,116.296,120.245,119.215,140.762,116.503,114.529,112.607,120.116,123.373,114.405,114.916,116.410,127.020,128.096,140.116,128.923,127.143,137.339,144.947,136.647,127.712,120.611,120.621,116.965,142.671,124.563,118.542,114.756,135.130,119.192,121.518,132.106,137.096,120.455,143.777,125.097,124.926,129.568,121.073,119.072,122.713,152.696,119.072,123.521,137.628,112.162,132.202,119.693,117.763,129.026,123.928,117.701,123.475,120.476,122.643,117.952,130.136,138.903,123.500,123.602,127.549,123.673,125.250,117.603,118.588,122.906,116.399,123.081,122.954,122.511,123.313,117.785,120.767,116.354,131.634
199.526E3,124.481,120.946,117.183,136.330,121.024,125.128,131.486,117.967,150.519,134.634,126.531,130.849,132.935,121.894,122.061,130.514,117.694,125.818,147.071,126.976,145.623,122.777,125.372,131.247,120.962,129.752,141.977,116.172,138.471,111.726,128.499,114.539,115.565,122.967,133.652,114.634,136.263,126.053,131.810,154.845,141.569,117.661,127.953,124.943,145.950,136.678,120.619,127.306,135.656,116.154,128.667,118.691,115.371,119.088,122.041,115.805,125.294,130.837,130.651,115.501,117.329,142.917,129.497,128.773,119.715,118.700,139.962,139.113,152.590,114.481,120.868,117.654,129.818,146.960,142.209,118.448,128.243,124.979,115.763,119.307,122.056,130.147,158.039,115.936,117.458,129.416,116.500,129.344,120.694,119.402,125.517,114.264,132.266,142.298,117.350,134.925,127.133,116.525,144.421,136.969,124.366,115.871,123.500,122.741,115.441,120.128,119.256,123.633,120.739,116.348,131.550,127.300,120.202,126.720,121.111,127.241,126.813,118.840,120.986,115.006,118.314,112.940,127.415,121.702,132.449,116.296,120.239,119.215,140.746,116.502,114.529,112.607,120.115,123.372,114.405,114.915,116.410,126.990,128.069,140.113,128.923,127.135,137.338,143.791,136.646,127.699,120.608,120.618,116.965,141.782,124.559,118.542,114.756,135.107,119.190,121.517,132.098,137.023,120.452,143.711,125.088,124.913,129.563,121.069,119.072,122.713,151.517,119.072,123.517,137.598,112.161,132.197,119.693,117.763,129.024,123.927,117.700,123.474,120.475,122.641,117.951,130.136,138.899,123.500,123.601,127.526,123.673,125.246,117.602,118.586,122.902,116.399,123.081,122.954,122.510,123.307,117.781,120.767,116.353,131.585
251.189E3,124.470,120.941,117.183,136.312,121.024,125.128,131.485,117.965,150.412,134.585,126.529,130.845,132.910,121.893,122.060,130.513,117.694,125.814,147.012,126.919,143.672,122.776,125.372,131.247,120.962,129.742,140.171,116.172,138.471,111.726,128.425,114.539,115.561,122.957,133.650,114.634,136.214,126.036,131.692,154.491,140.977,117.658,127.953,124.942,145.310,136.672,120.618,127.297,135.581,116.154,128.656,118.688,115.371,119.086,122.035,115.805,125.290,130.804,130.572,115.501,117.329,142.912,129.490,128.771,119.715,118.699,138.668,139.026,152.420,114.481,120.861,117.654,129.814,146.958,142.174,118.446,128.242,124.979,115.763,119.306,122.055,130.146,157.720,115.935,117.458,129.417,116.500,129.343,120.691,119.401,125.517,114.263,132.240,141.993,117.350,134.775,127.132,116.524,144.216,136.888,124.355,115.870,123.490,122.740,115.441,120.122,119.252,123.634,120.739,116.348,131.543,127.289,120.201,126.715,121.105,127.196,126.810,118.840,120.982,115.002,118.314,112.940,127.373,121.695,132.444,116.295,120.230,119.214,140.720,116.502,114.529,112.607,120.113,123.371,114.405,114.915,116.410,126.943,128.027,140.108,128.923,127.123,137.336,142.423,136.645,127.677,120.602,120.614,116.965,140.665,124.553,118.543,114.754,135.070,119.187,121.517,132.086,136.910,120.447,143.608,125.075,124.892,129.556,121.065,119.072,122.712,150.128,119.072,123.511,137.552,112.161,132.189,119.693,117.763,129.022,123.926,117.700,123.472,120.472,122.639,117.950,130.136,138.893,123.499,123.599,127.489,123.674,125.240,117.600,118.584,122.894,116.398,123.081,122.955,122.508,123.297,117.773,120.766,116.352,131.509
316.228E3,124.453,120.932,117.182,136.285,121.024,125.127,131.483,117.962,150.247,134.510,126.525,130.837,132.870,121.892,122.060,130.512,117.694,125.807,146.921,126.830,141.702,122.774,125.371,131.247,120.962,129.726,138.298,116.172,138.471,111.726,128.311,114.537,115.554,122.942,133.648,114.633,136.139,126.011,131.511,153.982,140.179,117.654,127.952,124.941,144.457,136.663,120.617,127.282,135.465,116.154,128.639,118.685,115.370,119.084,122.024,115.805,125.284,130.751,130.450,115.500,117.329,142.903,129.478,128.768,119.715,118.697,137.182,138.890,152.164,114.479,120.851,117.654,129.808,146.955,142.118,118.444,128.241,124.979,115.762,119.306,122.054,130.144,157.258,115.934,117.457,129.417,116.500,129.341,120.687,119.400,125.517,114.262,132.199,141.550,117.350,134.548,127.129,116.521,143.910,136.764,124.338,115.869,123.475,122.739,115.441,120.113,119.246,123.634,120.738,116.349,131.533,127.271,120.200,126.708,121.095,127.126,126.805,118.840,120.975,114.995,118.314,112.940,127.308,121.685,132.437,116.295,120.215,119.212,140.681,116.501,114.529,112.607,120.111,123.369,114.405,114.914,116.410,126.869,127.961,140.100,128.923,127.103,137.334,140.874,136.643,127.644,120.594,120.608,116.964,139.331,124.544,118.543,114.753,135.013,119.182,121.516,132.068,136.737,120.440,143.450,125.054,124.859,129.545,121.057,119.072,122.711,148.563,119.072,123.501,137.479,112.160,132.176,119.693,117.763,129.017,123.924,117.700,123.468,120.469,122.635,117.948,130.136,138.884,123.499,123.595,127.433,123.674,125.230,117.597,118.581,122.883,116.397,123.081,122.955,122.504,123.282,117.762,120.765,116.351,131.390
398.107E3,124.425,120.919,117.181,136.241,121.024,125.126,131.481,117.957,149.997,134.393,126.520,130.826,132.808,121.890,122.058,130.510,117.694,125.795,146.780,126.693,139.722,122.771,125.371,131.247,120.962,129.701,136.381,116.173,138.471,111.726,128.135,114.536,115.544,122.919,133.645,114.632,136.022,125.971,131.238,153.282,139.154,117.648,127.952,124.939,143.376,136.648,120.614,127.259,135.287,116.154,128.613,118.680,115.370,119.081,122.008,115.805,125.275,130.669,130.264,115.499,117.329,142.889,129.459,128.763,119.716,118.694,135.540,138.683,151.786,114.477,120.834,117.653,129.798,146.950,142.031,118.441,128.240,124.979,115.762,119.306,122.053,130.141,156.615,115.933,117.457,129.418,116.500,129.339,120.680,119.398,125.516,114.261,132.136,140.929,117.350,134.211,127.125,116.517,143.465,136.574,124.311,115.868,123.451,122.737,115.440,120.099,119.236,123.634,120.738,116.349,131.517,127.244,120.197,126.696,121.080,127.018,126.797,118.840,120.965,114.984,118.314,112.940,127.207,121.669,132.426,116.295,120.193,119.210,140.619,116.500,114.529,112.606,120.107,123.367,114.405,114.913,116.409,126.755,127.858,140.087,128.922,127.072,137.330,139.185,136.640,127.591,120.581,120.598,116.963,137.811,124.529,118.543,114.750,134.923,119.174,121.515,132.038,136.476,120.428,143.210,125.021,124.808,129.528,121.045,119.072,122.709,146.861,119.071,123.485,137.366,112.159,132.155,119.692,117.762,129.010,123.921,117.699,123.463,120.463,122.629,117.945,130.135,138.870,123.498,123.590,127.344,123.674,125.214,117.592,118.576,122.866,116.395,123.080,122.955,122.499,123.258,117.744,120.763,116.349,131.209
501.187E3,124.382,120.897,117.179,136.173,121.024,125.125,131.476,117.950,149.629,134.214,126.511,130.807,132.711,121.887,122.056,130.507,117.694,125.777,146.565,126.483,137.734,122.767,125.370,131.246,120.961,129.662,134.433,116.173,138.472,111.726,127.870,114.532,115.527,122.881,133.639,114.631,135.842,125.908,130.838,152.361,137.905,117.637,127.951,124.936,142.075,136.625,120.610,127.223,135.020,116.154,128.571,118.672,115.370,119.077,121.981,115.804,125.260,130.543,129.984,115.497,117.330,142.868,129.430,128.755,119.716,118.689,133.782,138.375,151.247,114.474,120.807,117.653,129.783,146.942,141.897,118.435,128.238,124.980,115.761,119.305,122.050,130.135,155.757,115.932,117.457,129.419,116.499,129.334,120.669,119.395,125.516,114.259,132.037,140.096,117.350,133.725,127.118,116.510,142.842,136.288,124.268,115.865,123.414,122.734,115.440,120.076,119.220,123.634,120.737,116.349,131.491,127.201,120.193,126.677,121.056,126.852,126.784,118.841,120.949,114.967,118.314,112.940,127.052,121.644,132.408,116.294,120.157,119.207,140.522,116.497,114.528,112.606,120.101,123.363,114.405,114.911,116.409,126.579,127.699,140.067,128.922,127.023,137.323,137.394,136.635,127.509,120.560,120.582,116.962,136.144,124.505,118.543,114.745,134.785,119.162,121.514,131.992,136.092,120.409,142.855,124.969,124.728,129.501,121.026,119.073,122.706,145.061,119.071,123.459,137.193,112.157,132.123,119.692,117.762,128.999,123.915,117.698,123.455,120.454,122.620,117.940,130.134,138.847,123.496,123.582,127.208,123.675,125.190,117.584,118.567,122.838,116.393,123.080,122.956,122.491,123.220,117.715,120.760,116.346,130.937
