Ic,Noise_1Hz,Noise_1kHz
2.669478494034318e-06,1.3082556597014364e-08,1.3010488353737829e-08
2.7066520700332412e-06,1.2993614302304194e-08,1.2920843351793765e-08
2.7443433032283683e-06,1.2905296589156679e-08,1.2831816135764409e-08
2.782559402207126e-06,1.2817599265207527e-08,1.2743402449040805e-08
2.821307675939471e-06,1.2730518167996272e-08,1.2655598064348946e-08
2.860595535175739e-06,1.264404916476822e-08,1.256839878354768e-08
2.9004304938639916e-06,1.255818815227775e-08,1.2481800437427982e-08
2.9408201705870667e-06,1.2472931056593025e-08,1.2395798885513635e-08
2.9817722900196732e-06,1.2388273832902061e-08,1.2310390015863255e-08
3.0232946844057763e-06,1.2304212465320127e-08,1.2225569744873673e-08
3.0653952950565237e-06,1.2220742966698565e-08,1.2141334017084702e-08
3.108082173869064e-06,1.213786137843489e-08,1.2057678804985239e-08
3.1513634848664826e-06,1.2055563770284311e-08,1.1974600108820734e-08
3.1952475057592136e-06,1.197384624017245e-08,1.1892093956401919e-08
3.2397426295281954e-06,1.1892704914009461e-08,1.1810156402914888e-08
3.2848573660300403e-06,1.1812135945505411e-08,1.1728783530732497e-08
3.3306003436245885e-06,1.1732135515986993e-08,1.1647971449227064e-08
3.3769803108250948e-06,1.165269983421549e-08,1.1567716294584361e-08
3.4240061379714255e-06,1.1573825136206013e-08,1.1488014229618869e-08
3.4716868189265596e-06,1.1495507685047984e-08,1.1408861443590298e-08
3.520031472796675e-06,1.1417743770726896e-08,1.1330254152021396e-08
3.5690493456752295e-06,1.1340529709947314e-08,1.1252188596517033e-08
3.618749812411284e-06,1.1263861845957112e-08,1.1174661044584493e-08
3.669142378402494e-06,1.1187736548372914e-08,1.1097667789455025e-08
3.7202366814130657e-06,1.1112150213006712e-08,1.1021205149906586e-08
3.7720424934169934e-06,1.1037099261693764e-08,1.0945269470087865e-08
3.824569722466999e-06,1.096258014212162e-08,1.0869857119343483e-08
3.8778284145894616e-06,1.0888589327660394e-08,1.0794964492040427e-08
3.93182875570577e-06,1.0815123317194134e-08,1.0720588007395646e-08
3.986581073580439e-06,1.0742178634953367e-08,1.0646724109304823e-08
4.042095839796302e-06,1.0669751830348852e-08,1.0573369266172394e-08
4.098383671757261e-06,1.0597839477806415e-08,1.0500519970742661e-08
4.15545533471888e-06,1.052643817660297e-08,1.0428172739932159e-08
4.213321743847289e-06,1.0455544550703607e-08,1.035632411466309e-08
4.271993966306777e-06,1.0385155248599816e-08,1.0284970659697917e-08
4.331483223376394e-06,1.0315266943148824e-08,1.0214108963475176e-08
4.391800892596086e-06,1.0245876331414007e-08,1.0143735637946318e-08
4.45295850994266e-06,1.0176980134506437e-08,1.0073847318413774e-08
4.514967772036102e-06,1.0108575097427425e-08,1.0004440663370047e-08
4.577840538376616e-06,1.004065798891215e-08,9.935512354337953e-09
4.641588833612773e-06,9.973225601274404e-09,9.867059095711977e-09
4.706224849841281e-06,9.906274750252292e-09,9.799077614600695e-09
4.7717609489387505e-06,9.839802274855048e-09,9.731564660670314e-09
4.838209664925957e-06,9.773805037210835e-09,9.664517005989271e-09
4.905583706365046e-06,9.708279922415526e-09,9.59793144487386e-09
4.973895958790057e-06,9.643223838382571e-09,9.531804793735028e-09
5.0431594871713585e-06,9.578633715693787e-09,9.4661338909261e-09
5.113387538414332e-06,9.514506507451219e-09,9.400915596591704e-09
5.184593543892913e-06,9.450839189129887e-09,9.336146792517586e-09
5.2567911220184196e-06,9.387628758431521e-09,9.271824381981532e-09
5.329994080844082e-06,9.32487223513932e-09,9.207945289605345e-09
5.404216420705915e-06,9.262566660973575e-09,9.144506461207775e-09
5.479472336900293e-06,9.200709099448296e-09,9.081504863658542e-09
5.555776222398878e-06,9.139296635728732e-09,9.018937484733288e-09
5.633142670601352e-06,9.07832637648979e-09,8.956801332969561e-09
5.711586478126423e-06,9.017795449775422e-09,8.895093437523809e-09
5.791122647641758e-06,8.95770100485886e-09,8.833810848029325e-09
5.871766390733262e-06,8.898040212103789e-09,8.77295063445523e-09
5.95353313081437e-06,8.838810262826356e-09,8.712509886966356e-09
6.036438506075864e-06,8.780008369158049e-09,8.652485715784123e-09
6.12049837247669e-06,8.721631763909485e-09,8.592875251048392e-09
6.205728806776501e-06,8.663677700434998e-09,8.533675642680254e-09
6.2921461096103505e-06,8.606143452498122e-09,8.474884060245797e-09
6.379766808606283e-06,8.549026314137845e-09,8.416497692820743e-09
6.468607661546321e-06,8.49232359953572e-09,8.358513748856077e-09
6.558685659571422e-06,8.436032642883787e-09,8.300929456044587e-09
6.650018030431118e-06,8.380150798253299e-09,8.243742061188312e-09
6.742622241778349e-06,8.324675439464247e-09,8.186948830066943e-09
6.836516004510239e-06,8.269603959955652e-09,8.130547047307078e-09
6.9317172761554005e-06,8.214933772656623e-09,8.074534016252397e-09
7.028244264308338e-06,8.160662309858212e-09,8.01890705883475e-09
7.126115430111745e-06,8.106787023086008e-09,7.963663515446122e-09
7.2253494917872216e-06,8.053305382973482e-09,7.908800744811491e-09
7.32596542821523e-06,8.00021487913606e-09,7.854316123862548e-09
7.4279824825649105e-06,7.947513020045888e-09,7.800207047612256e-09
7.53142016597436e-06,7.895197332907403e-09,7.746470929030363e-09
7.636298261282242e-06,7.843265363533512e-09,7.693105198919687e-09
7.742636826811277e-06,7.791714676222552e-09,7.640107305793309e-09
7.85045620020451e-06,7.74054285363588e-09,7.587474715752589e-09
7.959777002314978e-06,7.689747496676134e-09,7.535204912365995e-09
8.07062014114949e-06,7.639326224366226e-09,7.483295396548835e-09
8.183006815867389e-06,7.58927667372893e-09,7.431743686443762e-09
8.296958520834915e-06,7.53959649966717e-09,7.380547317302142e-09
8.412497049736117e-06,7.490283374844902e-09,7.329703841366208e-09
8.529644499741017e-06,7.441334989568642e-09,7.279210827752028e-09
8.64842327573171e-06,7.392749051669637e-09,7.229065862333309e-09
8.768856094587427e-06,7.34452328638661e-09,7.179266547625976e-09
8.890965989529167e-06,7.296655436249155e-09,7.129810502673572e-09
9.014776314524917e-06,7.249143260961679e-09,7.080695362933422e-09
9.140310748756223e-06,7.201984537287937e-09,7.031918780163578e-09
9.267593301146882e-06,7.155177058936156e-09,6.983478422310573e-09
9.39664831495469e-06,7.1087186364447405e-09,6.935371973397952e-09
9.5275004724273e-06,7.062607097068467e-09,6.887597133415513e-09
9.660174799522646e-06,7.0168402846653226e-09,6.840151618209405e-09
9.794696670695386e-06,6.971416059583774e-09,6.793033159372879e-09
9.9310918137498e-06,6.926332298550645e-09,6.74623950413788e-09
1.0069386314760271e-05,6.881586894559516e-09,6.699768415267357e-09
1.0209606623060476e-05,6.83717775675955e-09,6.653617670948282e-09
1.0351779556301762e-05,6.793102810344931e-09,6.6077850646854756e-09
1.0495932305582267e-05,6.7493599964447094e-09,6.56226840519609e-09
1.0642092440647246e-05,6.705947272013176e-09,6.517065516304871e-09
1.0790287915161837e-05,6.66286260972073e-09,6.472174236840151e-09
1.0940547072057435e-05,6.620103997845146e-09,6.427592420530487e-09
1.1092898648952227e-05,6.577669440163394e-09,6.383317935902115e-09
1.1247371783647507e-05,6.535556955843826e-09,6.339348666177018e-09
1.1403996019700332e-05,6.4937645793388526e-09,6.295682509171747e-09
1.1562801312073753e-05,6.45229036027809e-09,6.2523173771969604e-09
1.1723818032865997e-05,6.411132363361833e-09,6.209251196957575e-09
1.1887076977119033e-05,6.370288668255076e-09,6.166481909453713e-09
1.2052609368708414e-05,6.3297573694818346e-09,6.124007469882229e-09
1.2220446866314887e-05,6.289536576319961e-09,6.0818258475389915e-09
1.2390621569479157e-05,6.2496244126963265e-09,6.039935025721823e-09
1.2563166024741215e-05,6.21001901708237e-09,5.998333001634059e-09
1.2738113231864785e-05,6.170718542390111e-09,5.957017786288871e-09
1.2915496650148827e-05,6.131721155868444e-09,5.91598740441413e-09
1.3095350204826676e-05,6.093025038999897e-09,5.875239894358027e-09
1.3277708293554291e-05,6.054628387397726e-09,5.834773307995312e-09
1.346260579298911e-05,6.016529410703348e-09,5.794585710634143e-09
1.3650078065460137e-05,5.978726332484192e-09,5.754675180923643e-09
1.3840160965731302e-05,5.94121739013184e-09,5.715039810762039e-09
1.4032890847858732e-05,5.90400083476057e-09,5.675677705205464e-09
1.4228304572143519e-05,5.8670749311062316e-09,5.636586982377403e-09
1.4426439512181588e-05,5.830437957425427e-09,5.597765773378704e-09
1.4627333562011299e-05,5.794088205395105e-09,5.559212222198304e-09
1.4831025143361029e-05,5.758023980012406e-09,5.520924485624467e-09
1.5037553212997385e-05,5.722243599494902e-09,5.482900733156711e-09
1.524695727017573e-05,5.686745395181154e-09,5.445139146918336e-09
1.5459277364194785e-05,5.651527711431566e-09,5.407637921569496e-09
1.567455410205595e-05,5.6165889055296135e-09,5.370395264220961e-09
1.5892828656229765e-05,5.581927347583358e-09,5.333409394348387e-09
1.61141427725302e-05,5.547541420427308e-09,5.296678543707247e-09
1.6338538778098638e-05,5.513429519524611e-09,5.2602009562483155e-09
1.656605958949915e-05,5.479590052869561e-09,5.2239748880337484e-09
1.6796748720926532e-05,5.446021440890415e-09,5.187998607153717e-09
1.7030650292528425e-05,5.4127221163525775e-09,5.152270393643664e-09
1.726780903884356e-05,5.379690524262083e-09,5.1167885394020876e-09
1.750827031735727e-05,5.3469251217694415e-09,5.081551348108938e-09
1.775208011717636e-05,5.314424378073796e-09,5.0465571351445334e-09
1.7999285067824765e-05,5.28218677432742e-09,5.0118042275090536e-09
1.8249932448161504e-05,5.250210803540579e-09,4.9772909637426014e-09
1.8504070195423023e-05,5.218494970486738e-09,4.943015693845805e-09
1.8761746914391233e-05,5.187037791608131e-09,4.908976779200983e-09
1.902301188668946e-05,5.155837794921679e-09,4.875172592493837e-09
1.928791508020778e-05,5.124893519925283e-09,4.841601517635677e-09
1.955650715865947e-05,5.094203517504519e-09,4.808261949686229e-09
1.9828839491270713e-05,5.0637663498397005e-09,4.775152294776925e-09
2.0104964162605013e-05,5.033580590313362e-09,4.742270970034768e-09
2.038493398252464e-05,5.00364482341814e-09,4.709616403506696e-09
2.066880249629082e-05,4.973957644665066e-09,4.677187034084465e-09
2.0956623994804308e-05,4.944517660492329e-09,4.644981311430076e-09
2.1248453524988828e-05,4.9153234881744715e-09,4.612997695901705e-09
2.1544346900318867e-05,4.886373755732046e-09,4.5812346584801474e-09
2.1844360711494283e-05,4.857667101841771e-09,4.549690680695774e-09
2.2148552337263592e-05,4.829202175747159e-09,4.518364254555982e-09
2.2456979955397716e-05,4.800977637169693e-09,4.4872538824731585e-09
2.27697025538168e-05,4.772992156220517e-09,4.456358077193146e-09
2.308677994187172e-05,4.745244413312712e-09,4.425675361724207e-09
2.3408272761782944e-05,4.717733099074121e-09,4.395204269266465e-09
2.3734242500238664e-05,4.69045691426078e-09,4.364943343141837e-09
2.406475150015422e-05,4.663414569671003e-09,4.334891136724464e-09
2.43998629725955e-05,4.636604786060094e-09,4.3050462133716204e-09
2.4739641008868166e-05,4.610026294055751e-09,4.275407146355104e-09
2.508415059277541e-05,4.583677834074178e-09,4.245972518793096e-09
2.543345761304648e-05,4.557558156236917e-09,4.216740923582483e-09
2.5787628875937984e-05,4.531666020288471e-09,4.1877109633316795e-09
2.614673211801092e-05,4.506000195514726e-09,4.158881250293889e-09
2.6510836019085416e-05,4.480559460662198e-09,4.130250406300857e-09
2.6880010215376075e-05,4.455342603858164e-09,4.101817062697045e-09
2.725432531281028e-05,4.4303484225316794e-09,4.0735798602742944e-09
2.763385290053167e-05,4.405575723335573e-09,4.0455374492069274e-09
2.8018665564591953e-05,4.381023322069409e-09,4.017688488987316e-09
2.840883690183307e-05,4.3566900436035e-09,3.99003164836189e-09
2.8804441533962977e-05,4.332574721803966e-09,3.9625656052675764e-09
2.9205555121827452e-05,4.308676199458931e-09,3.935289046768701e-09
2.9612254379880313e-05,4.284993328205892e-09,3.908200668994327e-09
3.0024617090855492e-05,4.261524968460292e-09,3.881299177076015e-09
3.0442722120643058e-05,4.2382699893453765e-09,3.8545832850860435e-09
3.0866649433372746e-05,4.21522726862336e-09,3.828051715976034e-09
3.12964801067075e-05,4.192395692627961e-09,3.801703201516013e-09
3.173229634734973e-05,4.1697741561983855e-09,3.775536482233902e-09
3.2174181506763714e-05,4.147361562614804e-09,3.749550307355432e-09
3.2622220097116734e-05,4.125156823535366e-09,3.7237434347444706e-09
3.307649780744242e-05,4.10315885893485e-09,3.698114630843784e-09
3.353710152002929e-05,4.0813665970449615e-09,3.672662670616172e-09
3.400411932703703e-05,4.059778974296417e-09,3.6473863374860624e-09
3.447764054734464e-05,4.0383949352628175e-09,3.622284423281484e-09
3.4957755743632785e-05,4.017213432606433e-09,3.597355728176467e-09
3.5444556739704355e-05,3.996233427025925e-09,3.5725990606338294e-09
3.5938136638046256e-05,3.975453887206112e-09,3.548013237348361e-09
3.6438589837635405e-05,3.954873789769867e-09,3.523597083190432e-09
3.6946012051993025e-05,3.934492119232187e-09,3.4993494311499656e-09
3.7460500327489966e-05,3.9143078679565625e-09,3.4752691222808425e-09
3.798215306190736e-05,3.894320036113694e-09,3.4513550056456566e-09
3.8511070023255685e-05,3.874527631642649e-09,3.4276059382608743e-09
3.904735236885556e-05,3.8549296702145856e-09,3.404020785042395e-09
3.959110266468459e-05,3.835525175199084e-09,3.3805984187514743e-09
4.014242490499326e-05,3.816313177633215e-09,3.3573377199410457e-09
4.070142453219439e-05,3.797292716193416e-09,3.3342375769024094e-09
4.1268208457029516e-05,3.778462837170292e-09,3.311296885612294e-09
4.184288507901576e-05,3.759822594446441e-09,3.2885145496803105e-09
4.242556430717777e-05,3.7413710494774e-09,3.2658894802967597e-09
4.3016357581067996e-05,3.7231072712758244e-09,3.2434205961808307e-09
4.3615377892080056e-05,3.705030336399e-09,3.221106823529148e-09
4.422273980505897e-05,3.687139328939796e-09,3.198947095964682e-09
4.483855948021181e-05,3.6694333405212042e-09,3.1769403544860438e-09
4.5462954695323996e-05,3.651911470294528e-09,3.155085547417119e-09
4.609604486828439e-05,3.6345728249413987e-09,3.1333816303570883e-09
4.673795107992464e-05,3.6174165186796737e-09,3.111827566130771e-09
4.738879609717651e-05,3.600441673273397e-09,3.090422324739343e-09
4.8048704396551245e-05,3.583647418046912e-09,3.0691648833114083e-09
4.8717802187946306e-05,3.567032889903278e-09,3.048054226054414e-09
4.939621743878326e-05,3.5505972333471044e-09,3.02708934420643e-09
5.008407989848212e-05,3.534339600511936e-09,3.0062692359882556e-09
5.0781521123276707e-05,3.518259151192324e-09,2.985592906555874e-09
5.148867450137487e-05,3.502355052880743e-09,2.965059367953267e-09
5.220567527846975e-05,3.4866264808094533e-09,2.944667639065554e-09
5.2932660583605666e-05,3.471072617997491e-09,2.9244167455724855e-09
5.366976945540476e-05,3.4556926553029024e-09,2.9043057199022606e-09
5.441714286865888e-05,3.4404857914803684e-09,2.8843336011856807e-09
5.517492376129117e-05,3.425451233244403e-09,2.864499435210651e-09
5.594325706169377e-05,3.4105881953382257e-09,2.8448022743769984e-09
5.672228971644549e-05,3.395895900608521e-09,2.8252411776516503e-09
5.751217071841614e-05,3.381373580086169e-09,2.805815210524096e-09
5.8313051135262185e-05,3.36702047307317e-09,2.786523444962215e-09
5.912508413831869e-05,3.3528358272358896e-09,2.7673649593684137e-09
5.994842503189409e-05,3.338818898704795e-09,2.748338838536092e-09
6.0783231282972365e-05,3.3249689521808518e-09,2.7294441736064427e-09
6.162966255132942e-05,3.311285261048729e-09,2.7106800620255534e-09
6.248788072006888e-05,3.2977671074970015e-09,2.6920456075018357e-09
6.335804992658241e-05,3.2844137826455144e-09,2.673539919963786e-09
6.424033659394191e-05,3.2712245866800744e-09,2.6551621155180493e-09
6.51349094627281e-05,3.2581988289946597e-09,2.636911316407811e-09
6.604193962330305e-05,3.2453358283412983e-09,2.6187866509714955e-09
6.696160054853215e-05,3.23263491298781e-09,2.600787253601778e-09
6.789406812696099e-05,3.220095420883598e-09,2.5829122647049196e-09
6.883952069645496e-05,3.207716699833657e-09,2.565160830660405e-09
6.979813907830668e-05,3.195498107680988e-09,2.547532103780899e-09
7.077010661181889e-05,3.1834390124976043e-09,2.5300252422725105e-09
7.175560918936922e-05,3.1715387927842996e-09,2.5126394101953505e-09
7.275483529196217e-05,3.159796837679409e-09,2.495373777424426e-09
7.376797602527731e-05,3.148212547176692e-09,2.4782275196108195e-09
7.479522515621829e-05,3.136785332352587e-09,2.4611998181431877e-09
7.58367791499719e-05,3.125514615602976e-09,2.444289860109559e-09
7.689283720758305e-05,3.1143998308896925e-09,2.4274968382594306e-09
7.79636013040522e-05,3.1034404239969466e-09,2.4108199509661856e-09
7.90492762269642e-05,3.0926358527978674e-09,2.394258402189801e-09
8.015006961565414e-05,3.0819855875313614e-09,2.3778114014398697e-09
8.126619200091945e-05,3.071489111089475e-09,2.3614781637389172e-09
8.239785684528512e-05,3.06114591931546e-09,2.3452579095860133e-09
8.354528058382854e-05,3.050955521312758e-09,2.3291498649207086e-09
8.470868266557403e-05,3.0409174397650725e-09,2.313153261087252e-09
8.588828559546259e-05,3.0310312112677546e-09,2.2972673347991267e-09
8.708431497690724e-05,3.0212963866706813e-09,2.2814913281038726e-09
8.829699955494083e-05,3.0117125314328307e-09,2.2658244883482137e-09
8.952657125996382e-05,3.0022792259887714e-09,2.2502660681435e-09
9.077326525210223e-05,2.9929960661272305e-09,2.2348153253314295e-09
9.20373199661823e-05,2.9838626633819725e-09,2.219471522950101e-09
9.331897715733239e-05,2.9748786454351636e-09,2.2042339292003375e-09
9.461848194721992e-05,2.9660436565334234e-09,2.1891018174123314e-09
9.593608287093147e-05,2.9573573579167763e-09,2.1740744660125874e-09
9.727203192450537e-05,2.948819428260676e-09,2.1591511584911797e-09
9.862658461312831e-05,2.940429564131298e-09,2.144331183369284e-09
0.0001,2.9321874804543177e-09,2.129613834167055e-09
0.00010139254075588143,2.924092910997327e-09,2.114998409371773e-09
0.00010280447320933097,2.9161456088661093e-09,2.100484212406317e-09
0.00010423606739764012,2.9083453470149405e-09,2.0860705515979498e-09
0.00010568759711848051,2.900691918771096e-09,2.0717567401473865e-09
0.00010715933998226712,2.8931851383737678e-09,2.0575420960982095e-09
0.00010865157746525373,2.885824841527529e-09,2.043425942306556e-09
0.0001101645949633657,2.8786108859705583e-09,2.0294076064111473e-09
0.00011169868184678226,2.8715431520577664e-09,2.0154864208036285e-09
0.00011325413151528126,2.8646215433589917e-09,2.001661722599202e-09
0.00011483124145435111,2.8578459872724453e-09,1.987932853607616e-09
0.00011643031329208757,2.851216435653519e-09,1.974299160304437e-09
0.00011805165285688056,2.844732865459145e-09,1.9607599938026625e-09
0.00011969557023590428,2.838395279407831e-09,1.9473147098246717e-09
0.00012136237983442418,2.8322037066554854e-09,1.933962668674462e-09
0.00012305240043592616,2.826158203487207e-09,1.920703235210266e-09
0.00012476595526308686,2.8202588540251068e-09,1.907535778817457e-09
0.00012650337203959038,2.814505770952309e-09,1.8944596733818163e-09
0.000128264983052806,2.8088990962532157e-09,1.8814742972631342e-09
0.00013005112521734098,2.8034390019701268e-09,1.8685790332691375e-09
0.00013186214013947485,2.798125690976307e-09,1.8557732686297902e-09
0.00013369837418249453,2.7929593977655482e-09,1.8430563949719088e-09
0.0001355601785329369,2.7879403892583135e-09,1.8304278082941582e-09
0.00013744790926775366,2.7830689656244786e-09,1.8178869089423972e-09
0.00013936192742241435,2.7783454611227257e-09,1.805433101585368e-09
0.00014130259905995336,2.7737702449565835e-09,1.7930657951907798e-09
0.00014327029534098295,2.7693437221471374e-09,1.7807844030017347e-09
0.00014526539259467812,2.7650663344223775e-09,1.7685883425135467e-09
0.00014728827239075018,2.7609385611231624e-09,1.7564770354509382e-09
0.00014933932161242535,2.756960920125741e-09,1.7444499077456095e-09
0.0001514189325304352,2.7531339687807743e-09,1.7325063895142211e-09
0.00015352750287804211,2.7494583048687487e-09,1.7206459150367495e-09
0.00015566543592710622,2.745934567571698e-09,1.7088679227352633e-09
0.00015783314056521164,2.7425634384610757e-09,1.6971718551531096e-09
0.00016003103137387018,2.739345642501634e-09,1.6855571589344986e-09
0.0001622595287078087,2.736281949071137e-09,1.6740232848045397e-09
0.00016451905877536607,2.7333731729956825e-09,1.662569687549682e-09
0.0001668100537200059,2.7306201756004226e-09,1.6511958259986113e-09
0.0001691329517029647,2.7280238657754157e-09,1.6399011630035942e-09
0.00017148819698705408,2.725585201056314e-09,1.6286851654222622e-09
0.00017387624002162505,2.72330518871959e-09,1.6175473040998843e-09
0.00017629753752872038,2.7211848868919267e-09,1.6064870538520844e-09
0.00017875255259042355,2.719225405673424e-09,1.5955038934480708e-09
0.00018124175473742358,2.71742790827418e-09,1.5845973055943427e-09
0.00018376562003881723,2.7157936121638192e-09,1.5737667769188978e-09
0.00018632463119315598,2.714323790233481e-09,1.5630117979559702e-09
0.00018891927762076645,2.7130197719697485e-09,1.5523318631312748e-09
0.0001915500555573528,2.7118829446399723e-09,1.541726470747804e-09
0.00019421746814890246,2.710914754488388e-09,1.5311951229721725e-09
0.00019692202554791736,2.7101167079424116e-09,1.5207373258215124e-09
0.00019966424501097934,2.7094903728284305e-09,1.5103525891509649e-09
0.0002024446509976802,2.7090373795963945e-09,1.5000404266417402e-09
0.00020526377527092522,2.70875942255245e-09,1.4898003557897964e-09
0.00020812215699863372,2.7086582610988364e-09,1.4796318978951367e-09
0.00021102034285685965,2.708735720980216e-09,1.4695345780517274e-09
0.00021395888713434216,2.7089936955355616e-09,1.4595079251380875e-09
0.00021693835183851822,2.709434146954698e-09,1.4495514718085245e-09
0.0002199593068030075,2.7100591075385434e-09,1.4396647544850713e-09
0.00022302232979659362,2.710870680962062e-09,1.4298473133501212e-09
0.00022612800663372796,2.711871043538894e-09,1.4200986923397764e-09
0.00022927693128656486,2.713062445486595e-09,1.4104184391379538e-09
0.00023246970599856502,2.7144472121913777e-09,1.4008061051712334e-09
0.00023570694139967278,2.716027745471204e-09,1.3912612456045086e-09
0.0002389892566231048,2.717806524836055e-09,1.3817834193374237e-09
0.00024231727942376007,2.719786108744161e-09,1.372372189001649e-09
0.00024569164629827903,2.7219691358529376e-09,1.363027120959008e-09
0.0002491130026067791,2.7243583262633577e-09,1.3537477853004642e-09
0.0002525820026962785,2.726956482756452e-09,1.3445337558460327e-09
0.0002560993100258457,2.7297664920206034e-09,1.335384610145593e-09
0.00025966559729348725,2.7327913258682895e-09,1.3262999294806716e-09
0.000263281546564802,2.7360340424408904e-09,1.3172792988672072e-09
0.0002669478494034324,2.739497787400187e-09,1.3083223070593124e-09
0.0002706652070033241,2.743185795105135e-09,1.2994285465540976e-09
0.00027443433032283624,2.7471013897725302e-09,1.290597613597548e-09
0.0002782559402207126,2.751247986620131e-09,1.2818291081915212e-09
0.0002821307675939471,2.7556290929908446e-09,1.2731226341018794e-09
0.0002860595535175745,2.7602483094565837e-09,1.2644777988677917e-09
0.0002900430493863992,2.765109330900379e-09,1.2558942138122559e-09
0.00029408201705870605,2.7702159475754066e-09,1.2473714940538598e-09
0.00029817722900196735,2.7755720461395646e-09,1.2389092585198344e-09
0.0003023294684405776,2.781181610664291e-09,1.2305071299604415e-09
0.000306539529505653,2.7870487236163434e-09,1.2221647349647118e-09
0.00031080821738690636,2.7931775668112926e-09,1.2138817039776194e-09
0.0003151363484866476,2.799572422337565e-09,1.205657671318692e-09
0.00031952475057592136,2.8062376734498847e-09,1.197492275202138e-09
0.00032397426295281955,2.813177805431063e-09,1.189385157758523e-09
0.0003284857366030047,2.8203974064211362e-09,1.1813359650580413e-09
0.0003330600343624589,2.8279011682129397e-09,1.1733443471354472e-09
0.0003376980310825088,2.8356938870133018e-09,1.1654099580166838e-09
0.0003424006137971426,2.843780464169099e-09,1.1575324557472761e-09
0.00034716868189265597,2.8521659068575668e-09,1.149711502422544e-09
0.00035200314727966826,2.8608553287403425e-09,1.1419467642196785e-09
0.000356904934567523,2.8698539505808e-09,1.134237911431768e-09
0.00036187498124112767,2.8791671008244455e-09,1.1265846185038066e-09
0.00036691423784024937,2.888800216142173e-09,1.1189865640707788e-09
0.0003720236681413066,2.8987588419363812e-09,1.1114434309978658e-09
0.00037720424934170013,2.9090486328100867e-09,1.1039549064228455e-09
0.0003824569722466999,2.9196753529992735e-09,1.0965206818007722e-09
0.00038778284145894536,2.930644876768938e-09,1.0891404529509844e-09
0.00039318287557057704,2.941963188773382e-09,1.0818139201065387e-09
0.00039865810735804387,2.9536363843815093e-09,1.074540787966139e-09
0.00040420958397963103,2.965670669968041e-09,1.0673207657486297e-09
0.0004098383671757261,2.978072363171702e-09,1.060153567250163e-09
0.00041554553347188713,2.9908478931216487e-09,1.0530389109040925e-09
0.0004213321743847289,3.0040038006335363e-09,1.0459765198437067e-09
0.00042719939663067764,3.017546738376809e-09,1.0389661219678874e-09
0.0004331483223376403,3.031483471014996e-09,1.0320074500097647e-09
0.0004391800892596086,3.0458208753209e-09,1.025100241608503e-09
0.0004452958509942651,3.0605659402688106e-09,1.018244239384274e-09
0.0004514967772036102,3.075725767105974e-09,1.0114391910165521e-09
0.00045778405383766163,3.091307569405734e-09,1.0046848493258199e-09
0.0004641588833612782,3.1073186731049573e-09,9.979809723587815e-10
0.00047062248498412813,3.1237665165283905e-09,9.913273234772212e-10
0.0004771760948938741,3.1406586504028942e-09,9.847236714505837e-10
0.00048382096649259574,3.1580027378644854e-09,9.781697905524237e-10
0.0004905583706365045,3.175806554461338e-09,9.71665460660823e-10
0.0004973895958790067,3.1940779881559995e-09,9.652104673628951e-10
0.0005043159487171359,3.212825039330114e-09,9.58804602063518e-10
0.0005113387538414321,3.2320558207951605e-09,9.524476620983974e-10
0.0005184593543892913,3.251778557812665e-09,9.461394508516077e-10
0.0005256791122018419,3.2720015881275143e-09,9.398797778777396e-10
0.0005329994080844093,3.2927333620180355e-09,9.336684590287714e-10
0.0005404216420705915,3.313982442366489e-09,9.275053165858287e-10
0.0005479472336900282,3.3357575047537665e-09,9.213901793959447e-10
0.0005555776222398878,3.3580673375819822e-09,9.153228830139801e-10
0.0005633142670601352,3.3809208422287293e-09,9.093032698498429e-10
0.0005711586478126435,3.404327033236773e-09,9.033311893211394e-10
0.0005791122647641759,3.4282950385428073e-09,8.974064980114321e-10
0.000587176639073325,3.4528340997490553e-09,8.915290598342212e-10
0.000595353313081437,3.4779535724412478e-09,8.856987462028255e-10
0.0006036438506075864,3.5036629265565545e-09,8.799154362063076e-10
0.0006120498372476703,3.529971746805e-09,8.741790167915821e-10
0.0006205728806776501,3.5568897331476323e-09,8.68489382951888e-10
0.0006292146109610337,3.5844267013348424e-09,8.6284643792175e-10
0.0006379766808606282,3.612592583507909e-09,8.572500933786027e-10
0.0006468607661546321,3.6413974288668004e-09,8.517002696512284e-10
0.0006558685659571436,3.6708514044072287e-09,8.461968959351451e-10
0.0006650018030431119,3.700964795729538e-09,8.407399105151228e-10
0.0006742622241778335,3.731748007922202e-09,8.353292609949474e-10
0.0006836516004510238,3.763211566522211e-09,8.299649045346045e-10
0.00069317172761554,3.795366118554685e-09,8.246468080950142e-10
0.0007028244264308353,3.828222433653833e-09,8.193749486904498e-10
0.0007126115430111746,3.861791405267065e-09,8.141493136487952e-10
0.0007225349491787207,3.896084051944121e-09,8.089699008797473e-10
0.000732596542821523,3.931111518712649e-09,8.038367191511037e-10
0.000742798248256491,3.966885078541643e-09,7.987497883732463e-10
0.0007531420165974376,4.00341613389398e-09,7.937091398919174e-10
0.0007636298261282241,4.040716218368916e-09,7.887148167894064e-10
0.0007742636826811277,4.0787969984355205e-09,7.83766874194211e-10
0.0007850456200204509,4.1176702752575216e-09,7.788653795992677e-10
0.0007959777002314978,4.1573479866102005e-09,7.740104131887959e-10
0.0008070620141149507,4.197842208889463e-09,7.692020681738135e-10
