Ic,Noise_1Hz,Noise_1kHz
0.000208294,2.0482160818867792e-09,1.477902927708516e-09
0.000213052,2.0531693673882473e-09,1.461448123271407e-09
0.00021792,2.058946081256065e-09,1.4451768434366434e-09
0.0002229,2.0655528041719824e-09,1.4290890463179837e-09
0.000227994,2.0729954515006078e-09,1.413184656306924e-09
0.000233206,2.081282566036721e-09,1.3974576242820557e-09
0.000238538,2.0904194266517404e-09,1.3819083849726207e-09
0.000243994,2.1004143408468986e-09,1.3665317409280633e-09
0.000249575,2.111269756593957e-09,1.3513311791391405e-09
0.000255284,2.12299111376927e-09,1.336304520480504e-09
0.000261126,2.1355879154783134e-09,1.3214448212078484e-09
0.000267102,2.149060846047034e-09,1.3067556845883758e-09
0.000273217,2.1634189743260766e-09,1.2922308725355918e-09
0.000279472,2.1786617244712853e-09,1.2778739618276528e-09
0.000285872,2.1947976256908372e-09,1.2636793074351416e-09
0.00029242,2.2118301123905318e-09,1.2496461862893721e-09
0.00029912,2.2297648406168518e-09,1.2357719130512015e-09
0.000305974,2.2486016915451884e-09,1.222058069908243e-09
0.000312987,2.268348324991318e-09,1.2085003044311697e-09
0.000320162,2.2890066065722973e-09,1.1950984851466723e-09
0.000327503,2.3105808712633973e-09,1.1818507054465476e-09
0.000335013,2.3330721710462954e-09,1.168757003796839e-09
0.000342698,2.356490297453504e-09,1.1558124240165014e-09
0.000350561,2.3808357991937972e-09,1.1430174495121804e-09
0.000358606,2.40611190479034e-09,1.1303709477298768e-09
0.000366837,2.43232155418827e-09,1.117871923598561e-09
0.000375259,2.459470643071763e-09,1.1055180592614925e-09
0.000383876,2.4875616481538674e-09,1.0933087279704761e-09
0.000392693,2.5166000643740215e-09,1.0812420348994092e-09
0.000401715,2.5465912239438884e-09,1.069316332651666e-09
0.000410946,2.577536917310176e-09,1.0575314487754726e-09
0.000420391,2.6094420410844065e-09,1.0458860226500239e-09
0.000430055,2.6423113131254883e-09,1.0343788747386551e-09
0.000439943,2.67614926760485e-09,1.0230089852695216e-09
0.000450062,2.7109671515338796e-09,1.011773292538486e-09
0.000460415,2.7467622902517696e-09,1.0006733721304727e-09
0.000471009,2.7835456068202222e-09,9.897065316844604e-10
0.00048185,2.821324447797187e-09,9.788714341093478e-10
0.000492942,2.8600990018799017e-09,9.681688393027665e-10
0.000504291,2.899876242910533e-09,9.575975922913986e-10
0.000515905,2.940670022808116e-09,9.471549422599255e-10
0.00052779,2.9824870342770928e-09,9.368402412002135e-10
0.000539951,3.025330264750637e-09,9.266537856893709e-10
0.000552396,3.0692130924448215e-09,9.165934810251119e-10
0.000565131,3.114141675573606e-09,9.066590855218159e-10
0.000578162,3.1601219865703814e-09,8.968504313197317e-10
0.000591497,3.2071668704021886e-09,8.871659865202107e-10
0.000605143,3.2552854516948997e-09,8.776051615019244e-10
0.000619108,3.3044901794704522e-09,8.681668340883931e-10
0.000633398,3.3547862509502876e-09,8.58851372646841e-10
0.000648022,3.4061892145092095e-09,8.496572993225926e-10
0.000662988,3.4587108635922982e-09,8.405839973578973e-10
0.000678303,3.512359255906524e-09,8.316315785123643e-10
0.000693976,3.5671492227701107e-09,8.227991030036921e-10
0.000710016,3.6230953233933305e-09,8.140858374448159e-10
0.000726431,3.6802083616851234e-09,8.05491748183173e-10
0.00074323,3.738502358276305e-09,7.970163982863535e-10
0.000760422,3.797991046208107e-09,7.886595040098685e-10
0.000778017,3.8586913123681195e-09,7.804204592255831e-10
0.000796024,3.920616273396932e-09,7.722992909056436e-10
0.000814453,3.983782172289418e-09,7.642957058983944e-10
0.000833314,4.048204909568548e-09,7.564095688222678e-10
0.000852618,4.113903438458831e-09,7.486404913648748e-10
0.000872375,4.180892931518764e-09,7.409886521843609e-10
0.000892595,4.249188214985133e-09,7.334543412440246e-10
0.000913291,4.318813843122959e-09,7.260368934896044e-10
0.000934474,4.389787175401612e-09,7.187365708512682e-10
0.000956154,4.462121842771768e-09,7.115540835742347e-10
0.000978345,4.535844397207003e-09,7.044889536229337e-10
0.00100106,4.610977522863152e-09,6.975412522620447e-10
0.00102431,4.687536822523467e-09,6.907118060374099e-10
0.0010481,4.765517888323845e-09,6.840031694307847e-10
0.00107246,4.844997674148881e-09,6.774110635722351e-10
0.00109739,4.925954401680008e-09,6.709397279042457e-10
0.00112291,5.008431079546292e-09,6.645880865685805e-10
0.00114903,5.092437704914634e-09,6.583578035595438e-10
0.00117577,5.178015902624127e-09,6.522482829929786e-10
0.00120315,5.265206372012535e-09,6.462592874521821e-10
0.00123117,5.353985678840645e-09,6.403950015966401e-10
0.00125985,5.444393644298935e-09,6.346552757074195e-10
0.00128922,5.536500460087878e-09,6.290383980255615e-10
0.00131928,5.630281409503426e-09,6.235486299590837e-10
0.00135005,5.725774088203066e-09,6.181864118618053e-10
0.00138155,5.823015201768757e-09,6.129524330202208e-10
0.00141381,5.922071196209835e-09,6.078460650344424e-10
0.00144683,6.02291560750844e-09,6.028715941463901e-10
0.00148063,6.125583014145247e-09,5.980301032183345e-10
0.00151524,6.230137267873489e-09,5.93321531011718e-10
0.00155068,6.336610752754482e-09,5.88747511160311e-10
0.00158696,6.445005225790776e-09,5.843110010216229e-10
0.00162411,6.555381545067397e-09,5.800125670915543e-10
0.00166215,6.667769634408706e-09,5.75854204399237e-10
0.00170111,6.7822279189603956e-09,5.718369961163343e-10
0.00174099,6.8987259903004865e-09,5.679651625203569e-10
0.00178182,7.0173208928354535e-09,5.642398631785647e-10
0.00182364,7.138097051675196e-09,5.60661713336926e-10
0.00186646,7.261050933411481e-09,5.572341207441798e-10
0.00191031,7.3862358787086554e-09,5.539588469005861e-10
0.00195521,7.51367556015786e-09,5.508385325824154e-10
0.0020012,7.643449232535247e-09,5.47874563847196e-10
0.0020483,7.775578217449404e-09,5.4506983074947e-10
0.00209655,7.910138795552284e-09,5.424261215434996e-10
0.00214596,8.047122370568638e-09,5.399469644072244e-10
0.00219659,8.186657776457934e-09,5.376334488134013e-10
0.00224846,8.328761370377446e-09,5.354888313239672e-10
0.00230161,8.473503236551966e-09,5.335155407769847e-10
0.00235612,8.621059552160435e-09,5.317149535707493e-10
0.00241204,8.771521577688969e-09,5.30090043319736e-10
0.00246959,8.925431385241567e-09,5.286400713033751e-10
0.00252882,9.082867044430546e-09,5.273703582030048e-10
0.00259011,9.24477327822681e-09,5.262810108974319e-10
0.00265397,9.412410830918912e-09,5.253752007515499e-10
0.00272134,9.58812496255633e-09,5.246584689039389e-10
0.00279376,9.775745529429673e-09,5.241450433474731e-10
0.00287354,9.980962620917389e-09,5.238680450570529e-10
0.00296339,1.0210296032191307e-08,5.238933177658493e-10
0.00306435,1.0465808233088364e-08,5.243156912983774e-10
0.00317328,1.0739003812111998e-08,5.252005322908484e-10
0.00328581,1.1018624162908737e-08,5.26541709804056e-10
0.00340173,1.1304011782129951e-08,5.283365327814792e-10
0.00352419,1.160269007990102e-08,5.306464192691967e-10
0.00365577,1.1920525758313021e-08,5.335571095808984e-10
0.0037966,1.2257312587647605e-08,5.371153528201094e-10
0.0039429,1.260362613783016e-08,5.412461279797257e-10
0.00409241,1.2953958237592846e-08,5.458755860079771e-10
0.00424381,1.3305189138420352e-08,5.509380243424618e-10
0.00439616,1.365518850719078e-08,5.56370873567303e-10
0.00454893,1.4002833186412911e-08,5.621223851495398e-10
0.00470201,1.4347980674028847e-08,5.681571868006626e-10
0.00485543,1.4690801297603127e-08,5.744483616380798e-10
0.00500926,1.5031544223774768e-08,5.809738657864433e-10
0.00516358,1.5370469002781344e-08,5.87715042565514e-10
0.00531846,1.570780227611901e-08,5.946553774715834e-10
0.00547395,1.604371804895846e-08,6.017796422401182e-10
0.00563005,1.6378276094631058e-08,6.090721111368479e-10
0.00578677,1.6711553742834773e-08,6.165190190613075e-10
0.00594405,1.7043477177529403e-08,6.241045561244394e-10
0.00610182,1.7373952392902332e-08,6.318134642805105e-10
0.00625998,1.7702824497806213e-08,6.396299381285229e-10
0.00641841,1.8029900435123725e-08,6.475379893478879e-10
0.00657695,1.835490937985349e-08,6.555203487320448e-10
0.00673543,1.8677566145429678e-08,6.635598870538649e-10
0.00689364,1.8997511008762842e-08,6.716380460165703e-10
0.00705138,1.931441204955757e-08,6.797373420862671e-10
0.0072084,1.9627844589814917e-08,6.878382706089974e-10
0.00736447,1.9937432216683373e-08,6.959228761712463e-10
0.00751932,2.0242727003267417e-08,7.039716430674494e-10
0.00767268,2.0543289421961113e-08,7.119655423551894e-10
0.0078243,2.0838726514007264e-08,7.198870704206315e-10
0.0079739,2.1128593530625116e-08,7.277176261296239e-10
0.00812124,2.141252944064287e-08,7.354411524196738e-10
0.00826607,2.1690158660625713e-08,7.430415043045224e-10
0.00840816,2.1961148092320706e-08,7.505039975894296e-10
0.0085473,2.222520566219005e-08,7.578153861654445e-10
0.0086833,2.2482078982630816e-08,7.649638353150823e-10
0.00881601,2.2731591648839215e-08,7.719399437669263e-10
0.0089453,2.297360396357043e-08,7.787356610062985e-10
0.00907105,2.320799340525961e-08,7.853437292772231e-10
0.0091932,2.3434746799308325e-08,7.917602787181812e-10
0.0093117,2.3653865851842997e-08,7.979821671385414e-10
0.00942653,2.386540371101857e-08,8.040080002368224e-10
0.00953769,2.406944581350317e-08,8.098375776420404e-10
0.0096452,2.426610948027182e-08,8.154718668274116e-10
0.00974913,2.445559818698065e-08,8.20914549788083e-10
0.00984954,2.4638091562190304e-08,8.261688568956217e-10
0.00994651,2.4813800324162654e-08,8.312391214844906e-10
0.0100401,2.4982893934883276e-08,8.361286737651377e-10
0.0101305,2.5145771338795804e-08,8.408476611486486e-10
0.0102178,2.530264544404706e-08,8.454010196522116e-10
0.0103021,2.545374280619371e-08,8.497942182952928e-10
0.0103836,2.5599464432381182e-08,8.540379352685513e-10
0.0104623,2.5739849491907187e-08,8.581324299321795e-10
0.0105384,2.587529081472951e-08,8.620883670209691e-10
0.010612,2.6005998981982032e-08,8.659111948318303e-10
0.0106833,2.6132358601935044e-08,8.696115397529262e-10
0.0107524,2.6254573385840758e-08,8.731948165353061e-10
0.0108195,2.6373020860488053e-08,8.766716068732377e-10
0.0108846,2.6487722820769754e-08,8.800421119615357e-10
0.0109479,2.6599051603112593e-08,8.833168778959388e-10
0.0110095,2.6707200844692353e-08,8.86501252856445e-10
0.0110695,2.6812362302728247e-08,8.89600570359582e-10
0.0111281,2.691490081061114e-08,8.926253088525031e-10
0.0111854,2.7015003881219123e-08,8.955807608123287e-10
0.0112414,2.7112683225739618e-08,8.984670519489227e-10
0.0112963,2.720829824244627e-08,9.012946053281053e-10
0.0113502,2.7302032148835328e-08,9.040686699098249e-10
0.0114031,2.739389336476692e-08,9.067893392009442e-10
0.0114553,2.7484409924478627e-08,9.094721198929375e-10
0.0115067,2.7573414599144505e-08,9.121119397753436e-10
0.0115575,2.76612593902979e-08,9.147191328686897e-10
0.0116078,2.7748121721444693e-08,9.172988782575411e-10
0.0116576,2.7834005660008087e-08,9.198512179760686e-10
0.0117071,2.7919259433695897e-08,9.223864343386655e-10
0.0117563,2.8003885624024743e-08,9.249045492346967e-10
0.0118052,2.8087886775859386e-08,9.274055850565677e-10
0.0118541,2.8171779750120796e-08,9.29904892553433e-10
0.0119029,2.8255393824816984e-08,9.323973574470243e-10
0.0119515,2.833855914537954e-08,9.348778800306705e-10
0.0119989,2.84195695032299e-08,9.372954872545652e-10
0.0120403,2.8490243740861702e-08,9.394057152212053e-10
0.0120723,2.8544819207184196e-08,9.410359418528635e-10
0.0120974,2.8587595229275306e-08,9.423141201091673e-10
0.0121182,2.862302208350474e-08,9.43372973282317e-10
0.0121358,2.8652983812985637e-08,9.442686747335956e-10
0.0121505,2.867799825847809e-08,9.450166122657444e-10
0.0121626,2.869858128174804e-08,9.456321406757739e-10
0.0121723,2.8715077098284708e-08,9.461255019271602e-10
0.01218,2.8728168788741114e-08,9.465170891947885e-10
0.012186,2.8738368311631515e-08,9.468221914276317e-10
0.0121905,2.8746016922962053e-08,9.470510004456945e-10
0.0121938,2.8751625343285233e-08,9.47218784103705e-10
0.0121959,2.8755194090818195e-08,9.473255512823873e-10
0.0121971,2.8757233288810358e-08,9.473865596178845e-10
0.0121974,2.8757743078501272e-08,9.474018115334608e-10
0.012197,2.8757063358041675e-08,9.473814756310658e-10
0.0121959,2.8755194090818195e-08,9.473255512823873e-10
0.0121941,2.8752135176132337e-08,9.472340367597272e-10
0.0121917,2.874805640347868e-08,9.471120136271073e-10
0.0121888,2.8743127551389317e-08,9.469645632624376e-10
0.0121854,2.873734843003971e-08,9.46791682414931e-10
0.0121815,2.873071881676753e-08,9.46593367274805e-10
0.0121772,2.8723408473606594e-08,9.463746989482526e-10
0.0121725,2.8715417174950046e-08,9.461356735851056e-10
0.0121674,2.870674467403106e-08,9.458762869794196e-10
0.0121619,2.8697390702876368e-08,9.455965345701263e-10
0.0121561,2.868752508207125e-08,9.453014984907164e-10
0.0121499,2.8676977445966935e-08,9.449860873550187e-10
0.0121435,2.86660877983504e-08,9.446604716135431e-10
0.0121367,2.865451558174423e-08,9.443144714529602e-10
0.0121296,2.864243066318833e-08,9.439531698369541e-10
0.0121222,2.8629832761014586e-08,9.43576562029536e-10
0.0121146,2.861689187306792e-08,9.43189733238158e-10
0.0121068,2.8603607797307957e-08,9.42792680097962e-10
0.0120986,2.8589639603284047e-08,9.423752165268796e-10
0.0120901,2.8575157255489036e-08,9.419424272084203e-10
0.0120815,2.8560501289878656e-08,9.415044917012475e-10
0.0120725,2.8545160161703797e-08,9.410461283860227e-10
0.0120633,2.8529474427549233e-08,9.405775171989938e-10
0.0120539,2.8513443840632456e-08,9.40098654099893e-10
0.0120443,2.8497068148435902e-08,9.396095349663314e-10
0.0120344,2.848017644776311e-08,9.391050595207024e-10
0.0120243,2.8462939030468578e-08,9.38590318067506e-10
0.012014,2.844535562389028e-08,9.380653061982966e-10
0.0120035,2.8427425949517466e-08,9.375300194244902e-10
0.0119927,2.8408978893121313e-08,9.369793540304377e-10
0.0119818,2.8390355775635583e-08,9.364235028620222e-10
0.0119707,2.8371385518510405e-08,9.358573628336475e-10
0.0119594,2.835206781955429e-08,9.35280929141445e-10
0.0119482,2.8332915457234766e-08,9.34709504194135e-10
0.0119377,2.8314955034021728e-08,9.341737098098697e-10
0.0119276,2.8297674170702135e-08,9.33658250470165e-10
0.0119184,2.8281929216993296e-08,9.331886582063418e-10
0.01191,2.8267550081857463e-08,9.327598460248348e-10
0.011902,2.8253852729518645e-08,9.323514055628575e-10
0.0118944,2.8240837587882488e-08,9.319633438640927e-10
0.0118868,2.822781985553914e-08,9.31575240045685e-10
0.0118796,2.8215484875526044e-08,9.312075239190719e-10
0.0118725,2.8203318934492183e-08,9.308448779946169e-10
0.0118653,2.8190979328281936e-08,9.304770869202185e-10
0.0118582,2.8178808822170574e-08,9.301143671403183e-10
0.0118511,2.816663604715081e-08,9.297516107293598e-10
0.0118439,2.8154289505937446e-08,9.293837076909427e-10
0.0118367,2.8141940628240855e-08,9.290157670356786e-10
0.0118294,2.8129417851306904e-08,9.286426777171446e-10
